GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,FMC001,FMC002
"G3101630","2000","2","4","Nebraska","31","Sherman","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sherman County",34,3284
"G3101650","2000","2","4","Nebraska","31","Sioux","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sioux County",34,1441
"G3101670","2000","2","4","Nebraska","31","Stanton","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Stanton County",149,6306
"G3101690","2000","2","4","Nebraska","31","Thayer","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Thayer County",61,5994
"G3101710","2000","2","4","Nebraska","31","Thomas","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Thomas County",6,723
"G3101730","2000","2","4","Nebraska","31","Thurston","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Thurston County",174,6997
"G3101750","2000","2","4","Nebraska","31","Valley","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Valley County",75,4572
"G3101770","2000","2","4","Nebraska","31","Washington","177",,,,,,,,,,,,,"5920","9999","9999",,,,,,,"Washington County",202,18578
"G3101790","2000","2","4","Nebraska","31","Wayne","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wayne County",146,9705
"G3101810","2000","2","4","Nebraska","31","Webster","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Webster County",22,4039
"G3101830","2000","2","4","Nebraska","31","Wheeler","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wheeler County",5,881
"G3101850","2000","2","4","Nebraska","31","York","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"York County",205,14393
"G3200010","2000","4","8","Nevada","32","Churchill","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Churchill County",2076,21906
"G3200030","2000","4","8","Nevada","32","Clark","003",,,,,,,,,,,,,"4120","9999","9999",,,,,,,"Clark County",302143,1073622
"G3200050","2000","4","8","Nevada","32","Douglas","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Douglas County",3057,38202
"G3200070","2000","4","8","Nevada","32","Elko","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Elko County",8935,36356
"G3200090","2000","4","8","Nevada","32","Esmeralda","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Esmeralda County",99,872
"G3200110","2000","4","8","Nevada","32","Eureka","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Eureka County",158,1493
"G3200130","2000","4","8","Nevada","32","Humboldt","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Humboldt County",3040,13066
"G3200150","2000","4","8","Nevada","32","Lander","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lander County",1073,4721
"G3200170","2000","4","8","Nevada","32","Lincoln","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lincoln County",221,3944
"G3200190","2000","4","8","Nevada","32","Lyon","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lyon County",3784,30717
"G3200210","2000","4","8","Nevada","32","Mineral","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mineral County",428,4643
"G3200230","2000","4","8","Nevada","32","Nye","023",,,,,,,,,,,,,"4120","9999","9999",,,,,,,"Nye County",2713,29772
"G3200270","2000","4","8","Nevada","32","Pershing","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pershing County",1294,5399
"G3200290","2000","4","8","Nevada","32","Storey","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Storey County",174,3225
"G3200310","2000","4","8","Nevada","32","Washoe","031",,,,,,,,,,,,,"6720","9999","9999",,,,,,,"Washoe County",56301,283185
"G3200330","2000","4","8","Nevada","32","White Pine","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"White Pine County",1008,8173
"G3205100","2000","4","8","Nevada","32","Carson City","510",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Carson City",7466,44991
"G3300010","2000","1","1","New Hampshire","33","Belknap","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Belknap County",418,55907
"G3300030","2000","1","1","New Hampshire","33","Carroll","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Carroll County",209,43457
"G3300050","2000","1","1","New Hampshire","33","Cheshire","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cheshire County",529,73296
"G3300070","2000","1","1","New Hampshire","33","Coos","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Coos County",201,32910
"G3300090","2000","1","1","New Hampshire","33","Grafton","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grafton County",914,80829
"G3300110","2000","1","1","New Hampshire","33","Hillsborough","011",,,,,,,,,,,,,"####","####","1123",,,,,,,"Hillsborough County",12166,368675
"G3300130","2000","1","1","New Hampshire","33","Merrimack","013",,,,,,,,,,,,,"####","####","9999",,,,,,,"Merrimack County",1362,134863
"G3300150","2000","1","1","New Hampshire","33","Rockingham","015",,,,,,,,,,,,,"####","####","1123",,,,,,,"Rockingham County",3314,274045
"G3300170","2000","1","1","New Hampshire","33","Strafford","017",,,,,,,,,,,,,"####","####","1123",,,,,,,"Strafford County",1155,111078
"G3300190","2000","1","1","New Hampshire","33","Sullivan","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sullivan County",221,40237
"G3400010","2000","1","2","New Jersey","34","Atlantic","001",,,,,,,,,,,,,"6162","0560","9999",,,,,,,"Atlantic County",30729,221823
"G3400030","2000","1","2","New Jersey","34","Bergen","003",,,,,,,,,,,,,"5602","0875","9999",,,,,,,"Bergen County",91377,792741
"G3400050","2000","1","2","New Jersey","34","Burlington","005",,,,,,,,,,,,,"6162","6160","9999",,,,,,,"Burlington County",17632,405762
"G3400070","2000","1","2","New Jersey","34","Camden","007",,,,,,,,,,,,,"6162","6160","9999",,,,,,,"Camden County",49166,459766
"G3400090","2000","1","2","New Jersey","34","Cape May","009",,,,,,,,,,,,,"6162","0560","9999",,,,,,,"Cape May County",3378,98948
"G3400110","2000","1","2","New Jersey","34","Cumberland","011",,,,,,,,,,,,,"6162","8760","9999",,,,,,,"Cumberland County",27823,118615
"G3400130","2000","1","2","New Jersey","34","Essex","013",,,,,,,,,,,,,"5602","5640","9999",,,,,,,"Essex County",122347,671286
"G3400150","2000","1","2","New Jersey","34","Gloucester","015",,,,,,,,,,,,,"6162","6160","9999",,,,,,,"Gloucester County",6583,248090
"G3400170","2000","1","2","New Jersey","34","Hudson","017",,,,,,,,,,,,,"5602","3640","9999",,,,,,,"Hudson County",242123,366852
"G3400190","2000","1","2","New Jersey","34","Hunterdon","019",,,,,,,,,,,,,"5602","5015","9999",,,,,,,"Hunterdon County",3371,118618
"G3400210","2000","1","2","New Jersey","34","Mercer","021",,,,,,,,,,,,,"5602","8480","9999",,,,,,,"Mercer County",33898,316863
"G3400230","2000","1","2","New Jersey","34","Middlesex","023",,,,,,,,,,,,,"5602","5015","9999",,,,,,,"Middlesex County",101940,648222
"G3400250","2000","1","2","New Jersey","34","Monmouth","025",,,,,,,,,,,,,"5602","5190","9999",,,,,,,"Monmouth County",38175,577126
"G3400270","2000","1","2","New Jersey","34","Morris","027",,,,,,,,,,,,,"5602","5640","9999",,,,,,,"Morris County",36626,433586
"G3400290","2000","1","2","New Jersey","34","Ocean","029",,,,,,,,,,,,,"5602","5190","9999",,,,,,,"Ocean County",25638,485278
"G3400310","2000","1","2","New Jersey","34","Passaic","031",,,,,,,,,,,,,"5602","0875","9999",,,,,,,"Passaic County",146492,342557
"G3400330","2000","1","2","New Jersey","34","Salem","033",,,,,,,,,,,,,"6162","6160","9999",,,,,,,"Salem County",2498,61787
"G3400350","2000","1","2","New Jersey","34","Somerset","035",,,,,,,,,,,,,"5602","5015","9999",,,,,,,"Somerset County",25811,271679
"G3400370","2000","1","2","New Jersey","34","Sussex","037",,,,,,,,,,,,,"5602","5640","9999",,,,,,,"Sussex County",4822,139344
"G3400390","2000","1","2","New Jersey","34","Union","039",,,,,,,,,,,,,"5602","5640","9999",,,,,,,"Union County",103011,419530
"G3400410","2000","1","2","New Jersey","34","Warren","041",,,,,,,,,,,,,"5602","5640","9999",,,,,,,"Warren County",3751,98686
"G3500010","2000","4","8","New Mexico","35","Bernalillo","001",,,,,,,,,,,,,"0200","9999","9999",,,,,,,"Bernalillo County",233565,323113
"G3500030","2000","4","8","New Mexico","35","Catron","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Catron County",679,2864
"G3500050","2000","4","8","New Mexico","35","Chaves","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chaves County",26904,34478
"G3500060","2000","4","8","New Mexico","35","Cibola","006",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cibola County",8555,17040
"G3500070","2000","4","8","New Mexico","35","Colfax","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Colfax County",6739,7450
"G3500090","2000","4","8","New Mexico","35","Curry","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Curry County",13685,31359
"G3500110","2000","4","8","New Mexico","35","De Baca","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"De Baca County",790,1450
"G3500130","2000","4","8","New Mexico","35","Dona Ana","013",,,,,,,,,,,,,"4100","9999","9999",,,,,,,"Dona Ana County",110665,64017
"G3500150","2000","4","8","New Mexico","35","Eddy","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Eddy County",20023,31635
"G3500170","2000","4","8","New Mexico","35","Grant","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grant County",15126,15876
"G3500190","2000","4","8","New Mexico","35","Guadalupe","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Guadalupe County",3801,879
"G3500210","2000","4","8","New Mexico","35","Harding","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Harding County",364,446
"G3500230","2000","4","8","New Mexico","35","Hidalgo","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hidalgo County",3324,2608
"G3500250","2000","4","8","New Mexico","35","Lea","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lea County",22010,33501
"G3500270","2000","4","8","New Mexico","35","Lincoln","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lincoln County",4975,14436
"G3500280","2000","4","8","New Mexico","35","Los Alamos","028",,,,,,,,,,,,,"7490","9999","9999",,,,,,,"Los Alamos County",2155,16188
"G3500290","2000","4","8","New Mexico","35","Luna","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Luna County",14435,10581
"G3500310","2000","4","8","New Mexico","35","McKinley","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"McKinley County",9276,65522
"G3500330","2000","4","8","New Mexico","35","Mora","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mora County",4229,951
"G3500350","2000","4","8","New Mexico","35","Otero","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Otero County",20033,42265
"G3500370","2000","4","8","New Mexico","35","Quay","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Quay County",3857,6298
"G3500390","2000","4","8","New Mexico","35","Rio Arriba","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rio Arriba County",30025,11165
"G3500410","2000","4","8","New Mexico","35","Roosevelt","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Roosevelt County",5998,12020
"G3500430","2000","4","8","New Mexico","35","Sandoval","043",,,,,,,,,,,,,"0200","9999","9999",,,,,,,"Sandoval County",26437,63471
"G3500450","2000","4","8","New Mexico","35","San Juan","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Juan County",17057,96744
"G3500470","2000","4","8","New Mexico","35","San Miguel","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Miguel County",23487,6639
"G3500490","2000","4","8","New Mexico","35","Santa Fe","049",,,,,,,,,,,,,"7490","9999","9999",,,,,,,"Santa Fe County",63405,65887
"G3500510","2000","4","8","New Mexico","35","Sierra","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sierra County",3488,9782
"G3500530","2000","4","8","New Mexico","35","Socorro","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Socorro County",8810,9268
"G3500550","2000","4","8","New Mexico","35","Taos","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Taos County",17370,12609
"G3500570","2000","4","8","New Mexico","35","Torrance","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Torrance County",6283,10628
"G3500590","2000","4","8","New Mexico","35","Union","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Union County",1465,2709
"G3500610","2000","4","8","New Mexico","35","Valencia","061",,,,,,,,,,,,,"0200","9999","9999",,,,,,,"Valencia County",36371,29781
"G3600010","2000","1","2","New York","36","Albany","001",,,,,,,,,,,,,"0160","9999","9999",,,,,,,"Albany County",9079,285486
"G3600030","2000","1","2","New York","36","Allegany","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Allegany County",454,49473
"G3600050","2000","1","2","New York","36","Bronx","005",,,,,,,,,,,,,"5602","5600","9999",,,,,,,"Bronx County",644705,687945
"G3600070","2000","1","2","New York","36","Broome","007",,,,,,,,,,,,,"0960","9999","9999",,,,,,,"Broome County",3986,196550
"G3600090","2000","1","2","New York","36","Cattaraugus","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cattaraugus County",791,83164
"G3600110","2000","1","2","New York","36","Cayuga","011",,,,,,,,,,,,,"8160","9999","9999",,,,,,,"Cayuga County",1611,80352
"G3600130","2000","1","2","New York","36","Chautauqua","013",,,,,,,,,,,,,"3610","9999","9999",,,,,,,"Chautauqua County",5901,133849
"G3600150","2000","1","2","New York","36","Chemung","015",,,,,,,,,,,,,"2335","9999","9999",,,,,,,"Chemung County",1609,89461
"G3600170","2000","1","2","New York","36","Chenango","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chenango County",548,50853
"G3600190","2000","1","2","New York","36","Clinton","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clinton County",1964,77930
"G3600210","2000","1","2","New York","36","Columbia","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Columbia County",1598,61496
"G3600230","2000","1","2","New York","36","Cortland","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cortland County",565,48034
"G3600250","2000","1","2","New York","36","Delaware","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Delaware County",983,47072
"G3600270","2000","1","2","New York","36","Dutchess","027",,,,,,,,,,,,,"5602","2281","9999",,,,,,,"Dutchess County",18060,262090
"G3600290","2000","1","2","New York","36","Erie","029",,,,,,,,,,,,,"1280","9999","9999",,,,,,,"Erie County",31054,919211
"G3600310","2000","1","2","New York","36","Essex","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Essex County",851,38000
"G3600330","2000","1","2","New York","36","Franklin","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Franklin County",2053,49081
"G3600350","2000","1","2","New York","36","Fulton","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fulton County",884,54189
"G3600370","2000","1","2","New York","36","Genesee","037",,,,,,,,,,,,,"6840","9999","9999",,,,,,,"Genesee County",904,59466
"G3600390","2000","1","2","New York","36","Greene","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Greene County",2075,46120
"G3600410","2000","1","2","New York","36","Hamilton","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hamilton County",57,5322
